"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 08, 2016","40.20","40.30","40.35","40.05","3.99M","0.12%"
"Dec 07, 2016","40.15","40.05","40.20","39.70","4.06M","0.00%"
"Dec 06, 2016","40.15","40.35","40.35","40.05","4.68M","-0.25%"
"Dec 05, 2016","40.25","40.55","40.55","39.95","7.48M","-1.47%"
"Dec 02, 2016","40.85","41.10","41.15","40.60","2.74M","-0.61%"
"Dec 01, 2016","41.10","41.00","41.15","40.75","5.94M","0.86%"
"Nov 30, 2016","40.75","40.90","41.15","40.55","5.40M","-0.73%"
"Nov 29, 2016","41.05","40.90","41.40","40.50","4.28M","0.86%"
"Nov 28, 2016","40.70","40.25","40.85","40.25","4.33M","0.49%"
"Nov 25, 2016","40.50","39.80","40.50","39.70","4.67M","1.50%"
"Nov 24, 2016","39.90","39.70","40.05","39.55","2.42M","-0.13%"
"Nov 23, 2016","39.95","39.90","40.10","39.80","3.93M","0.00%"
"Nov 22, 2016","39.95","39.55","39.95","39.55","2.47M","1.27%"
"Nov 21, 2016","39.45","39.35","39.70","39.25","3.13M","0.25%"
"Nov 18, 2016","39.35","39.50","39.55","39.25","5.48M","-0.63%"
"Nov 17, 2016","39.60","39.30","39.70","39.20","6.41M","0.25%"
"Nov 16, 2016","39.50","39.60","39.65","39.40","4.12M","0.13%"
"Nov 15, 2016","39.45","39.60","39.65","39.35","1.48M","-0.13%"
"Nov 14, 2016","39.50","39.80","39.95","39.50","4.69M","-0.38%"
"Nov 11, 2016","39.65","39.45","39.80","39.10","6.90M","0.51%"
"Nov 10, 2016","39.45","39.30","39.50","39.25","3.54M","1.15%"
"Nov 09, 2016","39.00","39.20","39.30","38.50","9.01M","-0.89%"
"Nov 08, 2016","39.35","39.20","39.50","39.15","5.60M","0.51%"
"Nov 07, 2016","39.15","38.85","39.25","38.85","4.41M","0.13%"
"Nov 04, 2016","39.10","39.30","39.50","39.05","5.87M","-0.51%"
"Nov 03, 2016","39.30","39.00","39.55","39.00","8.14M","0.90%"
"Nov 02, 2016","38.95","39.00","39.25","38.95","3.79M","-0.89%"
"Nov 01, 2016","39.30","39.00","39.55","39.00","5.64M","0.38%"
"Oct 31, 2016","39.15","39.00","39.20","38.70","5.49M","-0.13%"
"Oct 28, 2016","39.20","39.10","39.40","38.95","3.85M","0.38%"
"Oct 27, 2016","39.05","39.00","39.25","38.95","3.70M","0.00%"
"Oct 26, 2016","39.05","39.45","39.45","39.05","5.77M","-0.76%"
"Oct 25, 2016","39.35","39.80","39.80","39.20","8.07M","-0.63%"
"Oct 24, 2016","39.60","39.20","39.70","39.00","7.16M","1.28%"
"Oct 20, 2016","39.10","39.15","39.20","39.05","3.89M","0.26%"
"Oct 19, 2016","39.00","39.15","39.30","39.00","4.67M","-0.26%"
"Oct 18, 2016","39.10","38.55","39.25","38.55","3.04M","1.69%"
"Oct 17, 2016","38.45","38.90","39.00","38.45","3.12M","-1.41%"
"Oct 14, 2016","39.00","38.80","39.15","38.55","2.22M","0.65%"
"Oct 13, 2016","38.75","38.90","39.00","38.65","4.07M","-0.13%"
"Oct 12, 2016","38.80","39.20","39.20","38.75","4.61M","-1.02%"
"Oct 11, 2016","39.20","39.05","39.20","38.95","6.30M","0.90%"
"Oct 07, 2016","38.85","38.95","38.95","38.65","1.67M","-0.26%"
"Oct 06, 2016","38.95","38.70","39.00","38.70","3.25M","0.65%"
"Oct 05, 2016","38.70","38.60","38.80","38.60","2.08M","0.00%"
"Oct 04, 2016","38.70","38.70","38.75","38.60","1.34M","0.00%"
"Oct 03, 2016","38.70","38.70","38.85","38.55","1.03M","0.65%"
"Sep 30, 2016","38.45","38.55","38.75","38.35","5.67M","-0.52%"
"Sep 29, 2016","38.65","38.45","38.70","38.45","3.88M","0.52%"
"Sep 28, 2016","38.45","38.35","38.50","38.30","2.04M","0.26%"
"Sep 27, 2016","38.35","38.00","38.45","38.00","5.18M","0.92%"
"Sep 26, 2016","38.00","38.60","38.75","38.00","4.49M","-1.81%"
"Sep 23, 2016","38.70","39.00","39.05","38.70","5.84M","-0.77%"
"Sep 22, 2016","39.00","39.00","39.25","38.95","4.30M","0.65%"
"Sep 21, 2016","38.75","38.70","38.80","38.60","1.87M","-0.13%"
"Sep 20, 2016","38.80","38.80","38.80","38.50","2.39M","0.13%"
"Sep 19, 2016","38.75","38.55","38.80","38.55","5.11M","0.78%"
"Sep 15, 2016","38.45","38.40","38.55","38.25","2.41M","0.52%"
"Sep 14, 2016","38.25","38.20","38.60","38.15","6.98M","-0.26%"
"Sep 13, 2016","38.35","38.70","38.70","38.35","3.94M","-0.13%"
"Sep 12, 2016","38.40","39.00","39.00","38.40","5.66M","-2.17%"
"Sep 09, 2016","39.25","39.80","39.80","39.20","4.03M","-1.26%"
"Sep 08, 2016","39.75","39.50","39.80","39.50","2.39M","0.00%"
"Sep 07, 2016","39.75","39.75","39.95","39.60","5.28M","0.51%"
"Sep 06, 2016","39.55","39.50","39.70","39.15","4.46M","0.13%"
"Sep 05, 2016","39.50","39.50","39.65","39.35","4.45M","0.77%"
"Sep 02, 2016","39.20","39.25","39.45","39.15","4.69M","0.13%"
"Sep 01, 2016","39.15","39.40","39.55","39.05","5.04M","-0.63%"
"Aug 31, 2016","39.40","39.30","39.60","39.20","5.36M","0.25%"
"Aug 30, 2016","39.30","39.25","39.45","39.15","6.15M","0.38%"
"Aug 29, 2016","39.15","39.30","39.30","39.05","9.87M","-0.51%"
"Aug 26, 2016","39.35","39.55","39.60","39.25","4.74M","0.00%"
"Aug 25, 2016","39.35","39.50","39.50","39.10","6.00M","-0.88%"
"Aug 24, 2016","39.70","39.95","40.00","39.60","4.03M","-0.50%"
"Aug 23, 2016","39.90","39.90","40.15","39.75","3.64M","0.13%"
"Aug 22, 2016","39.85","40.15","40.20","39.75","6.01M","-0.75%"
"Aug 19, 2016","40.15","40.40","40.40","40.00","7.25M","-0.37%"
"Aug 18, 2016","40.30","40.50","40.75","40.20","6.61M","-0.37%"
"Aug 17, 2016","40.45","40.80","40.90","40.30","7.30M","-0.49%"
"Aug 16, 2016","40.65","41.35","41.50","40.50","10.39M","-0.73%"
"Aug 15, 2016","40.95","39.35","41.20","39.35","18.95M","3.93%"
"Aug 12, 2016","39.40","38.65","39.45","38.60","8.19M","1.94%"
"Aug 11, 2016","38.65","38.70","39.10","38.55","13.29M","-0.13%"
"Aug 10, 2016","38.70","38.80","38.85","38.60","6.11M","-0.26%"
"Aug 09, 2016","38.80","38.30","38.80","38.30","3.52M","1.04%"
"Aug 08, 2016","38.40","38.20","38.40","37.80","4.39M","0.79%"
"Aug 05, 2016","38.10","38.00","38.30","37.95","3.16M","0.13%"
"Aug 04, 2016","38.05","37.95","38.10","37.70","5.72M","0.53%"
"Aug 03, 2016","37.85","37.75","38.05","37.70","5.92M","0.13%"
"Aug 01, 2016","37.80","38.20","38.20","37.70","10.19M","-0.40%"
"Jul 29, 2016","37.95","38.10","38.20","37.90","6.19M","-0.39%"
"Jul 28, 2016","38.10","37.90","38.25","37.80","7.07M","0.53%"
"Jul 27, 2016","37.90","38.65","38.80","37.45","10.24M","-1.81%"
"Jul 26, 2016","38.60","38.25","38.70","38.20","2.89M","1.18%"
"Jul 25, 2016","38.15","38.30","38.40","38.10","2.94M","-0.13%"
"Jul 22, 2016","38.20","38.40","38.55","38.15","3.87M","-0.52%"
"Jul 21, 2016","38.40","38.30","38.80","38.30","8.04M","0.66%"
"Jul 20, 2016","38.15","38.00","38.55","38.00","4.03M","-0.26%"
"Jul 19, 2016","38.25","38.70","38.70","38.15","4.20M","-1.03%"
"Jul 18, 2016","38.65","38.80","38.80","38.55","4.48M","-0.51%"
"Jul 15, 2016","38.85","38.90","39.00","38.60","6.41M","-0.64%"
"Jul 14, 2016","39.10","39.05","39.15","38.80","4.56M","-0.13%"
"Jul 13, 2016","39.15","39.20","39.45","38.85","7.42M","0.26%"
"Jul 12, 2016","39.05","38.30","39.15","38.05","8.66M","2.49%"
"Jul 11, 2016","38.10","37.95","38.45","37.95","5.71M","0.40%"
"Jul 08, 2016","37.95","38.10","38.10","37.85","4.74M","-0.52%"
"Jul 07, 2016","38.15","38.15","38.30","37.90","5.19M","0.13%"
"Jul 06, 2016","38.10","38.00","38.20","37.55","4.53M","0.26%"
"Jul 05, 2016","38.00","38.15","38.20","37.95","3.91M","-0.39%"
"Jul 04, 2016","38.15","37.55","38.40","37.35","8.49M","1.60%"
"Jun 30, 2016","37.55","37.50","37.60","37.35","5.31M","0.54%"
"Jun 29, 2016","37.35","37.35","37.45","37.10","3.49M","0.54%"
"Jun 28, 2016","37.15","37.10","37.25","36.75","2.98M","0.00%"
"Jun 27, 2016","37.15","36.55","37.20","36.50","3.01M","1.09%"
"Jun 24, 2016","36.75","37.00","37.60","36.00","9.54M","-1.47%"
"Jun 23, 2016","37.30","37.60","37.60","37.15","3.57M","-0.80%"
"Jun 22, 2016","37.60","37.50","37.65","37.15","4.50M","0.53%"
"Jun 21, 2016","37.40","37.55","37.90","37.15","7.03M","0.13%"
"Jun 20, 2016","37.35","37.45","37.45","36.85","5.00M","0.54%"
"Jun 17, 2016","37.15","37.00","37.60","37.00","4.63M","0.81%"
"Jun 16, 2016","36.85","37.15","37.20","36.85","3.28M","-0.81%"
"Jun 15, 2016","37.15","36.25","37.40","36.20","9.44M","1.23%"
"Jun 14, 2016","36.70","36.50","36.90","36.40","6.37M","0.82%"
"Jun 13, 2016","36.40","37.25","37.50","36.40","7.12M","-3.19%"
"Jun 10, 2016","37.60","38.05","38.05","37.55","2.73M","-1.31%"
"Jun 08, 2016","38.10","38.40","38.40","38.00","6.66M","-1.17%"
"Jun 07, 2016","38.55","38.55","38.60","38.30","8.24M","0.00%"
"Jun 06, 2016","38.55","38.75","38.85","38.25","7.26M","0.00%"
"Jun 03, 2016","38.55","38.55","38.80","38.15","11.36M","-0.52%"
"Jun 02, 2016","38.75","38.25","39.05","37.95","11.66M","1.31%"
"Jun 01, 2016","38.25","38.50","38.65","37.95","10.16M","-0.26%"
"May 31, 2016","38.35","36.95","38.45","36.95","12.49M","4.07%"
"May 30, 2016","36.85","36.60","36.95","36.25","6.90M","-0.41%"
"May 27, 2016","37.00","36.65","37.00","36.55","5.53M","0.54%"
"May 26, 2016","36.80","37.15","37.15","36.35","8.47M","0.00%"
"May 25, 2016","36.80","37.20","37.25","36.70","5.09M","-0.27%"
"May 24, 2016","36.90","37.00","37.00","36.50","3.34M","-0.14%"
"May 23, 2016","36.95","37.30","37.35","36.80","2.90M","0.14%"
"May 20, 2016","36.90","36.40","37.05","36.40","6.33M","1.10%"
"May 19, 2016","36.50","36.55","37.05","36.45","7.76M","-0.54%"
"May 18, 2016","36.70","37.20","37.20","36.20","6.88M","-1.34%"
"May 17, 2016","37.20","37.20","37.40","36.80","5.75M","0.40%"
"May 16, 2016","37.05","36.80","37.30","36.70","5.14M","0.41%"
"May 13, 2016","36.90","37.05","37.30","36.85","4.01M","-0.27%"
"May 12, 2016","37.00","36.85","37.30","36.60","6.83M","0.27%"
"May 11, 2016","36.90","37.20","37.40","36.85","4.94M","-0.81%"
"May 10, 2016","37.20","36.90","37.25","36.85","5.50M","0.68%"
"May 09, 2016","36.95","37.80","37.80","36.90","8.88M","-2.25%"
"May 06, 2016","37.80","38.85","39.00","37.65","7.26M","-3.20%"
"May 05, 2016","39.05","38.80","39.05","38.70","3.11M","0.39%"
"May 04, 2016","38.90","38.85","39.05","38.75","4.51M","0.00%"
"May 03, 2016","38.90","38.50","39.45","38.40","9.78M","1.43%"
"Apr 29, 2016","38.35","38.40","38.70","38.30","7.09M","-0.26%"
"Apr 28, 2016","38.45","38.65","38.70","38.25","5.80M","-0.52%"
"Apr 27, 2016","38.65","38.80","38.85","38.40","6.05M","0.00%"
"Apr 26, 2016","38.65","38.50","38.80","38.25","5.30M","0.78%"
"Apr 25, 2016","38.35","38.45","38.60","38.10","6.65M","-1.29%"
"Apr 22, 2016","38.85","38.45","38.95","38.40","7.72M","0.52%"
"Apr 21, 2016","38.65","38.90","39.30","38.55","11.73M","-0.90%"
"Apr 20, 2016","39.00","39.90","39.95","38.15","19.09M","-2.26%"
"Apr 19, 2016","39.90","39.90","40.05","39.55","6.39M","0.63%"
"Apr 18, 2016","39.65","39.80","39.95","39.40","4.94M","-1.49%"
"Apr 15, 2016","40.25","40.30","40.45","39.90","10.31M","0.00%"
"Apr 14, 2016","40.25","40.80","40.80","39.85","9.67M","-1.35%"
"Apr 13, 2016","40.80","40.05","42.00","39.95","10.87M","2.90%"
"Apr 12, 2016","39.65","39.70","39.80","39.35","4.57M","-0.50%"
"Apr 11, 2016","39.85","39.40","40.10","39.40","6.17M","1.53%"
"Apr 08, 2016","39.25","39.05","39.25","38.70","5.81M","0.13%"
"Apr 07, 2016","39.20","39.90","40.15","39.15","6.31M","-1.63%"
"Apr 06, 2016","39.85","39.75","40.10","39.60","7.44M","0.25%"
"Apr 05, 2016","39.75","39.30","40.05","39.00","8.48M","1.02%"
"Apr 01, 2016","39.35","39.50","39.60","38.75","7.75M","-0.38%"
"Mar 31, 2016","39.50","40.00","40.00","39.30","9.62M","-0.88%"
"Mar 30, 2016","39.85","39.00","39.85","38.85","6.94M","3.51%"
"Mar 29, 2016","38.50","38.65","38.85","38.20","6.52M","-0.77%"
"Mar 24, 2016","38.80","39.25","39.25","38.60","7.66M","-1.77%"
"Mar 23, 2016","39.50","39.55","39.80","39.30","9.26M","0.00%"
"Mar 22, 2016","39.50","39.90","39.95","39.50","9.13M","-1.99%"
"Mar 21, 2016","40.30","39.25","40.50","39.25","16.18M","3.07%"
"Mar 18, 2016","39.10","38.25","39.45","38.25","13.28M","2.22%"
"Mar 17, 2016","38.25","37.55","38.55","37.55","11.04M","2.27%"
"Mar 16, 2016","37.40","37.40","37.70","37.20","8.21M","0.00%"
"Mar 15, 2016","37.40","37.20","37.55","37.00","3.83M","-0.13%"
"Mar 14, 2016","37.45","37.00","38.10","37.00","5.60M","1.08%"
"Mar 11, 2016","37.05","36.70","37.10","36.55","8.74M","1.23%"
"Mar 10, 2016","36.60","37.30","37.50","36.45","5.72M","-1.35%"
"Mar 09, 2016","37.10","36.70","37.30","34.60","10.77M","-1.20%"
"Mar 08, 2016","37.55","37.35","37.85","36.60","10.59M","-0.53%"
"Mar 07, 2016","37.75","38.00","38.40","37.60","6.37M","0.27%"
"Mar 04, 2016","37.65","37.10","37.80","36.95","8.82M","1.48%"
"Mar 03, 2016","37.10","37.00","37.30","36.80","5.51M","0.27%"
"Mar 02, 2016","37.00","36.00","37.10","35.60","10.74M","4.08%"
"Mar 01, 2016","35.55","35.20","35.70","34.75","6.54M","1.72%"
"Feb 29, 2016","34.95","35.45","35.50","34.20","11.00M","-2.65%"
"Feb 26, 2016","35.90","35.60","35.95","35.30","7.03M","1.70%"
"Feb 25, 2016","35.30","37.25","37.30","34.95","11.05M","-5.36%"
"Feb 24, 2016","37.30","37.20","37.60","36.85","7.58M","0.27%"
"Feb 23, 2016","37.20","37.95","37.95","37.05","4.12M","-1.72%"
"Feb 22, 2016","37.85","37.50","38.00","37.25","7.18M","1.75%"
"Feb 19, 2016","37.20","37.30","37.30","36.90","5.11M","-0.53%"
"Feb 18, 2016","37.40","37.50","37.70","37.05","9.39M","1.63%"
"Feb 17, 2016","36.80","36.80","37.15","36.45","8.72M","0.00%"
"Feb 16, 2016","36.80","36.10","36.90","36.10","9.10M","3.08%"
"Feb 15, 2016","35.70","34.90","36.00","34.90","7.04M","4.23%"
"Feb 12, 2016","34.25","34.20","34.45","33.75","2.49M","-1.15%"
"Feb 11, 2016","34.65","34.55","34.85","34.50","2.55M","-2.94%"
"Feb 05, 2016","35.70","36.10","36.25","35.65","4.80M","-0.42%"
"Feb 04, 2016","35.85","36.25","36.30","35.70","5.34M","0.84%"
"Feb 03, 2016","35.55","35.30","35.60","34.90","6.74M","-0.42%"
"Feb 02, 2016","35.70","35.15","36.00","34.90","11.54M","2.44%"
"Feb 01, 2016","34.85","35.80","35.85","34.65","8.08M","-2.52%"
"Jan 29, 2016","35.75","34.90","35.80","34.30","13.00M","2.44%"
"Jan 28, 2016","34.90","35.50","35.55","34.40","11.40M","-1.41%"
"Jan 27, 2016","35.40","36.00","36.00","34.55","14.72M","0.14%"
"Jan 26, 2016","35.35","37.00","37.15","35.10","10.44M","-5.48%"
"Jan 25, 2016","37.40","37.45","37.75","37.20","5.81M","0.94%"
"Jan 22, 2016","37.05","37.70","37.80","36.60","7.85M","1.93%"
"Jan 21, 2016","36.35","38.00","38.10","36.25","14.54M","-2.94%"
"Jan 20, 2016","37.45","38.10","38.75","37.40","8.57M","-3.60%"
"Jan 19, 2016","38.85","37.70","38.95","37.35","6.92M","4.44%"
"Jan 18, 2016","37.20","37.00","37.85","37.00","5.86M","0.27%"
"Jan 15, 2016","37.10","38.30","38.35","36.85","5.78M","-3.26%"
"Jan 14, 2016","38.35","37.00","38.45","36.50","7.69M","1.72%"
"Jan 13, 2016","37.70","38.70","39.10","37.50","5.98M","-1.18%"
"Jan 12, 2016","38.15","38.40","38.70","38.00","10.19M","0.93%"
"Jan 11, 2016","37.80","39.50","39.50","37.75","12.28M","-5.50%"
"Jan 08, 2016","40.00","39.00","40.50","38.85","10.44M","3.23%"
"Jan 07, 2016","38.75","40.80","41.25","38.05","14.20M","-6.40%"
"Jan 06, 2016","41.40","41.75","42.05","41.10","7.63M","-0.84%"
"Jan 05, 2016","41.75","41.00","42.15","40.75","13.07M","0.36%"
"Jan 04, 2016","41.60","44.50","44.50","40.95","18.60M","-7.25%"
"Dec 31, 2015","44.85","45.05","45.25","44.80","3.03M","-0.33%"
"Dec 30, 2015","45.00","45.45","45.45","44.85","5.75M","-0.99%"
"Dec 29, 2015","45.45","45.10","45.50","44.20","3.48M","0.55%"
"Dec 28, 2015","45.20","46.30","46.65","45.10","8.10M","-2.48%"
"Dec 24, 2015","46.35","46.80","46.80","46.00","2.20M","-0.43%"
"Dec 23, 2015","46.55","46.70","47.25","46.50","9.12M","0.11%"
"Dec 22, 2015","46.50","46.85","46.85","46.10","5.67M","-0.32%"
"Dec 21, 2015","46.65","45.05","46.90","45.05","8.54M","2.30%"
"Dec 18, 2015","45.60","45.40","46.05","45.15","15.60M","0.44%"
"Dec 17, 2015","45.40","44.60","45.55","44.45","5.60M","2.37%"
"Dec 16, 2015","44.35","44.50","44.70","44.10","5.09M","0.45%"
"Dec 15, 2015","44.15","44.40","44.45","44.00","3.36M","-0.45%"
"Dec 14, 2015","44.35","42.80","44.60","42.50","5.96M","2.42%"
"Dec 11, 2015","43.30","43.30","43.75","42.95","3.89M","0.00%"
"Dec 10, 2015","43.30","43.70","44.50","43.25","3.42M","-0.92%"
"Dec 09, 2015","43.70","43.85","43.95","43.45","8.71M","-0.34%"
"Dec 08, 2015","43.85","44.70","44.70","43.50","5.34M","-1.90%"
"Dec 07, 2015","44.70","44.90","45.10","44.50","2.81M","-0.33%"
"Dec 04, 2015","44.85","45.30","45.50","44.65","5.36M","-1.64%"
"Dec 03, 2015","45.60","45.25","45.80","44.95","10.39M","0.88%"
"Dec 02, 2015","45.20","43.90","45.50","43.80","10.77M","2.96%"
"Dec 01, 2015","43.90","43.90","44.40","43.50","7.48M","0.92%"
"Nov 30, 2015","43.50","43.70","44.00","42.70","10.20M","-0.11%"
"Nov 27, 2015","43.55","45.55","45.90","43.30","13.72M","-5.12%"
"Nov 26, 2015","45.90","46.45","46.50","45.85","3.87M","-0.54%"
"Nov 25, 2015","46.15","45.65","46.20","45.50","5.32M","0.87%"
"Nov 24, 2015","45.75","45.75","45.90","45.05","7.40M","-0.44%"
"Nov 23, 2015","45.95","46.25","46.60","45.70","5.56M","-0.65%"
"Nov 20, 2015","46.25","46.25","46.40","45.90","6.80M","0.43%"
"Nov 19, 2015","46.05","45.65","46.25","45.60","8.73M","1.21%"
"Nov 18, 2015","45.50","46.00","46.10","45.45","4.65M","-0.44%"
"Nov 17, 2015","45.70","46.20","47.10","45.65","11.26M","0.44%"
"Nov 16, 2015","45.50","44.90","45.60","44.25","6.22M","0.11%"
"Nov 13, 2015","45.45","46.40","46.40","45.35","6.44M","-2.05%"
"Nov 12, 2015","46.40","46.75","46.85","45.75","11.71M","-0.43%"
"Nov 11, 2015","46.60","46.00","46.70","45.95","8.75M","0.76%"
"Nov 10, 2015","46.25","46.60","47.05","46.15","10.82M","-0.86%"
"Nov 09, 2015","46.65","46.40","47.35","46.15","15.94M","0.21%"
"Nov 06, 2015","46.55","45.30","46.70","45.05","18.16M","2.87%"
"Nov 05, 2015","45.25","44.25","45.75","44.20","23.26M","1.91%"
"Nov 04, 2015","44.40","42.40","44.50","42.35","13.32M","5.46%"
"Nov 03, 2015","42.10","42.80","42.90","42.05","4.42M","-0.24%"
"Nov 02, 2015","42.20","42.90","43.25","42.05","8.23M","-2.20%"
"Oct 30, 2015","43.15","43.00","43.70","42.80","4.79M","-0.12%"
"Oct 29, 2015","43.20","43.40","43.50","42.70","4.41M","0.70%"
"Oct 28, 2015","42.90","43.05","43.75","42.85","4.23M","-1.61%"
"Oct 27, 2015","43.60","43.50","43.90","42.60","6.07M","0.46%"
"Oct 26, 2015","43.40","44.15","44.35","43.30","7.59M","-0.69%"
"Oct 23, 2015","43.70","43.50","43.90","42.85","5.81M","1.98%"
"Oct 22, 2015","42.85","42.45","43.15","42.25","9.76M","-2.17%"
"Oct 20, 2015","43.80","43.20","44.10","43.10","5.11M","0.34%"
"Oct 19, 2015","43.65","43.80","44.00","42.85","9.06M","-0.68%"
"Oct 16, 2015","43.95","43.80","44.30","43.00","7.88M","1.15%"
"Oct 15, 2015","43.45","42.00","43.70","42.00","7.67M","4.32%"
"Oct 14, 2015","41.65","42.50","42.70","41.65","6.02M","-2.46%"
"Oct 13, 2015","42.70","42.80","42.95","42.05","8.76M","-0.58%"
"Oct 12, 2015","42.95","41.00","43.25","41.00","11.93M","5.14%"
"Oct 09, 2015","40.85","41.15","41.25","40.65","7.46M","0.12%"
"Oct 08, 2015","40.80","42.90","43.00","40.55","12.87M","-4.90%"
"Oct 07, 2015","42.90","41.00","43.15","40.30","7.44M","4.89%"
"Oct 06, 2015","40.90","40.85","41.15","40.65","4.25M","0.99%"
"Oct 05, 2015","40.50","40.00","40.75","40.00","3.95M","2.40%"
"Oct 02, 2015","39.55","39.50","39.85","39.25","2.65M","1.41%"
"Sep 30, 2015","39.00","39.50","39.50","38.90","8.47M","0.78%"
"Sep 29, 2015","38.70","39.00","39.40","38.55","3.52M","-2.40%"
"Sep 25, 2015","39.65","39.50","39.90","39.05","7.57M","-0.50%"
"Sep 24, 2015","39.85","39.70","40.15","39.45","3.99M","0.25%"
"Sep 23, 2015","39.75","40.20","40.25","39.50","4.69M","-2.21%"
"Sep 22, 2015","40.65","40.45","41.25","40.05","10.27M","0.87%"
"Sep 21, 2015","40.30","39.05","40.55","38.70","4.67M","1.90%"
"Sep 18, 2015","39.55","39.25","40.20","39.25","6.38M","0.64%"
"Sep 17, 2015","39.30","40.00","40.65","39.25","5.70M","-2.24%"
"Sep 16, 2015","40.20","38.55","40.60","38.15","14.31M","5.93%"
"Sep 15, 2015","37.95","39.50","39.50","37.60","9.33M","-3.56%"
"Sep 14, 2015","39.35","40.75","40.90","38.25","9.03M","-2.24%"
"Sep 11, 2015","40.25","40.95","41.25","40.00","4.40M","-1.23%"
"Sep 10, 2015","40.75","40.30","41.00","40.15","6.00M","-2.04%"
"Sep 09, 2015","41.60","41.05","41.95","40.50","11.22M","1.46%"
"Sep 08, 2015","41.00","38.25","41.15","38.10","11.55M","7.75%"
"Sep 07, 2015","38.05","37.30","40.90","37.30","18.38M","1.06%"
"Sep 04, 2015","37.65","38.50","38.90","37.15","5.41M","-1.95%"
"Sep 02, 2015","38.40","38.00","40.00","38.00","11.13M","-0.78%"
"Sep 01, 2015","38.70","38.65","39.35","37.60","7.18M","-1.15%"
"Aug 31, 2015","39.15","39.30","40.00","38.05","11.53M","-2.00%"
"Aug 28, 2015","39.95","40.50","41.05","39.25","21.36M","0.25%"
"Aug 27, 2015","39.85","37.40","40.95","36.85","28.59M","11.94%"
"Aug 26, 2015","35.60","36.95","38.95","35.35","25.78M","-2.47%"
"Aug 25, 2015","36.50","38.90","39.20","35.30","29.38M","-5.56%"
"Aug 24, 2015","38.65","41.45","41.50","37.25","26.87M","-10.12%"
"Aug 21, 2015","43.00","43.20","45.00","42.35","17.90M","-4.44%"
"Aug 20, 2015","45.00","46.05","46.30","44.90","10.49M","-2.60%"
"Aug 19, 2015","46.20","45.95","47.05","44.50","11.02M","0.76%"
"Aug 18, 2015","45.85","48.95","49.35","45.10","11.82M","-6.33%"
"Aug 17, 2015","48.95","48.80","49.10","48.20","3.44M","-0.61%"
"Aug 14, 2015","49.25","49.30","49.80","48.95","3.72M","0.20%"
"Aug 13, 2015","49.15","48.00","49.25","48.00","6.79M","2.82%"
"Aug 12, 2015","47.80","49.20","49.45","47.55","9.35M","-4.88%"
"Aug 11, 2015","50.25","51.60","51.60","49.90","8.41M","-2.05%"
"Aug 10, 2015","51.30","49.30","51.60","49.20","8.99M","4.59%"
"Aug 07, 2015","49.05","47.90","49.60","47.90","11.09M","2.40%"
"Aug 06, 2015","47.90","48.50","48.75","46.40","6.61M","-0.83%"
"Aug 05, 2015","48.30","49.00","49.20","48.15","6.60M","-1.13%"
"Aug 04, 2015","48.85","47.05","49.20","47.05","9.01M","3.83%"
"Aug 03, 2015","47.05","47.20","47.45","46.00","6.43M","-0.53%"
"Jul 31, 2015","47.30","47.10","48.45","46.95","7.38M","0.11%"
"Jul 30, 2015","47.25","48.65","49.15","47.10","11.38M","-2.68%"
"Jul 29, 2015","48.55","47.85","48.70","46.70","11.25M","3.63%"
"Jul 28, 2015","46.85","47.50","49.00","45.80","14.41M","-1.47%"
"Jul 27, 2015","47.55","51.05","51.40","46.85","18.65M","-8.38%"
"Jul 24, 2015","51.90","52.75","53.50","51.45","15.96M","-1.52%"
"Jul 23, 2015","52.70","51.25","53.35","51.00","13.94M","2.83%"
"Jul 22, 2015","51.25","51.35","51.75","50.50","7.16M","-0.49%"
"Jul 21, 2015","51.50","51.25","52.00","50.70","8.03M","0.49%"
"Jul 20, 2015","51.25","52.25","52.30","50.50","12.64M","-1.73%"
"Jul 17, 2015","52.15","51.00","52.75","50.30","16.56M","2.66%"
"Jul 16, 2015","50.80","49.00","51.20","48.30","10.76M","2.32%"
"Jul 15, 2015","49.65","51.00","51.55","48.95","12.54M","-2.93%"
"Jul 14, 2015","51.15","52.50","53.05","50.70","16.72M","-2.57%"
"Jul 13, 2015","52.50","50.45","53.30","50.45","25.60M","0.29%"
"Jul 10, 2015","52.35","48.50","52.50","48.50","34.49M","9.29%"
"Jul 09, 2015","47.90","40.00","49.00","40.00","43.91M","23.14%"
"Jul 08, 2015","38.90","45.00","45.55","37.60","59.20M","-17.67%"
"Jul 07, 2015","47.25","50.50","50.50","47.05","23.23M","-6.34%"
"Jul 06, 2015","50.45","52.30","53.55","48.25","43.20M","2.96%"
"Jul 03, 2015","49.00","52.75","53.20","48.90","43.42M","-7.11%"
"Jul 02, 2015","52.75","54.95","54.95","51.55","28.45M","-6.31%"
"Jun 30, 2015","56.30","53.65","56.80","51.15","33.68M","5.53%"
"Jun 29, 2015","53.35","57.10","57.50","50.80","40.37M","-5.58%"
"Jun 26, 2015","56.50","59.80","59.80","54.80","34.76M","-5.28%"
"Jun 25, 2015","59.65","62.00","62.00","59.10","12.87M","-3.01%"
"Jun 24, 2015","61.50","60.40","61.80","60.30","11.93M","1.74%"
"Jun 23, 2015","60.45","60.45","60.60","57.30","28.20M","0.58%"
"Jun 22, 2015","60.10","60.00","61.15","59.20","7.42M","-2.04%"
