"Date","Price","Open","High","Low","Vol.","Change %"
"01/31/2018","361.50","361.50","362.00","359.50","180.49K","0.00%"
"01/30/2018","361.50","359.50","362.25","359.00","223.19K","0.77%"
"01/29/2018","358.75","356.75","359.25","356.75","179.93K","0.63%"
"01/26/2018","356.50","355.00","357.00","354.50","140.79K","0.35%"
"01/25/2018","355.25","356.00","358.00","354.50","223.61K","-0.35%"
"01/24/2018","356.50","351.25","357.00","349.75","326.30K","1.49%"
"01/23/2018","351.25","351.75","352.00","349.50","204.57K","-0.21%"
"01/22/2018","352.00","353.50","354.50","351.25","177.59K","-0.14%"
"01/19/2018","352.50","351.50","354.00","351.25","145.95K","0.28%"
"01/18/2018","351.50","352.50","354.00","350.50","186.65K","-0.42%"
"01/17/2018","353.00","348.50","353.25","348.25","236.71K","1.36%"
"01/16/2018","348.25","347.25","349.25","346.00","179.43K","0.58%"
"01/12/2018","346.25","348.75","350.00","345.50","216.39K","-0.72%"
"01/11/2018","348.75","349.00","350.50","348.00","159.18K","-0.07%"
"01/10/2018","349.00","348.75","350.00","348.00","145.55K","0.00%"
"01/09/2018","349.00","347.50","350.00","347.25","150.41K","0.50%"
"01/08/2018","347.25","350.75","351.50","346.75","274.88K","-1.14%"
"01/05/2018","351.25","350.75","352.25","350.25","143.91K","0.07%"
"01/04/2018","351.00","353.00","353.50","350.25","179.97K","-0.57%"
"01/03/2018","353.00","353.00","354.75","352.25","138.59K","-0.07%"
"01/02/2018","353.25","351.25","354.00","350.50","150.14K","0.71%"
"12/29/2017","350.75","351.25","351.50","350.25","100.18K","-0.36%"
"12/28/2017","352.00","353.00","353.50","350.00","102.49K","-0.49%"
"12/27/2017","353.75","352.00","354.25","351.75","93.75K","0.28%"
"12/26/2017","352.75","352.00","353.25","351.00","65.86K","0.21%"
"12/22/2017","352.00","350.75","352.50","350.50","67.47K","0.21%"
"12/21/2017","351.25","349.00","351.75","348.50","110.47K","0.57%"
"12/20/2017","349.25","347.50","349.75","347.25","110.06K","0.50%"
"12/19/2017","347.50","346.75","348.75","346.50","82.27K","0.14%"
"12/18/2017","347.00","347.25","348.75","346.50","97.58K","-0.14%"
"12/15/2017","347.50","348.75","350.75","346.50","133.62K","3.35%"
"12/14/2017","336.25","337.00","338.00","336.25","0.15K","-0.15%"
"12/13/2017","336.75","337.25","337.50","336.50","0.36K","0.30%"
"12/12/2017","335.75","336.50","340.75","335.25","0.85K","-0.22%"
"12/11/2017","336.50","340.00","340.00","336.00","1.06K","-1.03%"
"12/08/2017","340.00","338.50","341.25","338.50","1.28K","0.37%"
"12/07/2017","338.75","339.00","340.00","337.50","2.89K","-0.15%"
"12/06/2017","339.25","339.00","341.50","337.75","5.52K","-0.15%"
"12/05/2017","339.75","339.75","343.00","338.50","7.54K","0.07%"
"12/04/2017","339.50","344.75","346.00","338.75","9.37K","-1.52%"
"12/01/2017","344.75","341.75","345.25","341.00","10.23K","0.88%"
"11/30/2017","341.75","339.25","343.00","337.50","26.04K","0.81%"
"11/29/2017","339.00","335.75","340.00","335.50","234.59K","0.82%"
"11/28/2017","336.25","339.00","339.50","335.75","183.16K","-0.74%"
"11/27/2017","338.75","342.50","342.50","338.50","281.56K","-1.02%"
"11/24/2017","342.25","344.25","345.75","339.75","163.45K","-0.87%"
"11/22/2017","345.25","344.25","347.00","344.00","184.44K","0.07%"
"11/21/2017","345.00","344.00","345.75","342.75","257.46K","0.00%"
"11/20/2017","345.00","342.50","345.25","341.50","289.33K","0.58%"
"11/17/2017","343.00","336.50","343.50","336.50","352.93K","1.93%"
"11/16/2017","336.50","338.25","339.00","336.25","186.66K","-0.52%"
"11/15/2017","338.25","337.25","339.00","337.00","217.01K","0.22%"
"11/14/2017","337.50","342.00","342.25","337.25","220.98K","-1.39%"
"11/13/2017","342.25","343.50","344.00","341.50","289.72K","-0.36%"
"11/10/2017","343.50","341.75","344.00","341.00","349.16K","0.59%"
"11/09/2017","341.50","347.50","349.75","340.75","475.09K","-1.94%"
"11/08/2017","348.25","347.50","349.00","345.75","219.59K","0.14%"
"11/07/2017","347.75","347.75","348.25","346.25","297.24K","-0.07%"
"11/06/2017","348.00","348.50","350.25","347.75","204.48K","-0.07%"
"11/03/2017","348.25","350.25","351.00","347.50","200.48K","-0.64%"
"11/02/2017","350.50","347.75","352.00","347.50","162.58K","0.65%"
"11/01/2017","348.25","345.75","349.25","345.25","213.76K","0.72%"
"10/31/2017","345.75","348.00","348.75","345.50","174.83K","-0.86%"
"10/30/2017","348.75","348.50","349.75","347.25","122.26K","0.00%"
"10/27/2017","348.75","350.25","350.25","347.50","171.57K","-0.50%"
"10/26/2017","350.50","350.75","352.00","349.50","148.53K","-0.14%"
"10/25/2017","351.00","352.50","355.25","350.50","200.92K","-0.50%"
"10/24/2017","352.75","351.00","353.00","349.50","214.41K","0.43%"
"10/23/2017","351.25","344.25","351.75","343.00","256.75K","1.96%"
"10/20/2017","344.50","349.00","350.00","344.25","192.81K","-1.29%"
"10/19/2017","349.00","348.75","351.50","348.50","128.71K","0.14%"
"10/18/2017","348.50","350.25","350.50","347.75","132.78K","-0.43%"
"10/17/2017","350.00","350.25","351.75","348.50","137.78K","-0.14%"
"10/16/2017","350.50","352.75","353.25","349.75","142.22K","-0.64%"
"10/13/2017","352.75","348.50","353.50","348.25","155.34K","1.07%"
"10/12/2017","349.00","346.00","354.00","342.50","332.72K","0.87%"
"10/11/2017","346.00","348.75","349.00","345.50","164.71K","-0.93%"
"10/10/2017","349.25","349.00","351.25","348.25","113.93K","-0.07%"
"10/09/2017","349.50","350.50","351.75","348.00","111.79K","-0.14%"
"10/06/2017","350.00","349.25","351.00","348.50","140.44K","0.14%"
"10/05/2017","349.50","348.25","351.25","347.50","112.67K","0.36%"
"10/04/2017","348.25","349.25","349.50","346.00","168.21K","-0.36%"
"10/03/2017","349.50","351.50","351.50","348.75","191.40K","-0.57%"
"10/02/2017","351.50","354.75","356.25","351.00","187.89K","-1.06%"
"09/29/2017","355.25","352.25","358.00","350.00","241.96K","0.78%"
"09/28/2017","352.50","353.25","353.75","350.50","134.80K","-0.42%"
"09/27/2017","354.00","352.00","354.50","348.50","186.06K","0.50%"
"09/26/2017","352.25","352.75","355.50","351.50","176.19K","-0.42%"
"09/25/2017","353.75","352.75","355.00","351.25","109.53K","0.07%"
"09/22/2017","353.50","349.75","356.25","349.50","138.98K","0.93%"
"09/21/2017","350.25","349.50","351.25","348.50","93.44K","0.07%"
"09/20/2017","350.00","348.00","351.50","347.25","112.07K","0.50%"
"09/19/2017","348.25","351.00","353.25","346.50","159.68K","-0.92%"
"09/18/2017","351.50","353.25","355.50","350.50","113.07K","-0.92%"
"09/15/2017","354.75","353.50","355.50","352.50","117.68K","3.80%"
"09/14/2017","341.75","343.25","343.25","341.25","0.05K","0.96%"
"09/13/2017","338.50","339.50","344.25","339.25","0.25K","-0.44%"
"09/12/2017","340.00","346.00","346.00","336.00","0.45K","-1.59%"
"09/11/2017","345.50","345.25","346.50","342.75","0.75K","0.36%"
"09/08/2017","344.25","342.25","345.50","342.25","0.78K","0.73%"
"09/07/2017","341.75","346.75","346.75","341.75","1.75K","-1.51%"
"09/06/2017","347.00","343.75","347.25","342.00","2.89K","0.80%"
"09/05/2017","344.25","343.25","345.75","341.25","4.61K","1.25%"
"09/01/2017","340.00","341.50","345.50","338.00","7.81K","-0.66%"
"08/31/2017","342.25","329.25","342.75","328.50","14.61K","3.87%"
"08/30/2017","329.50","333.00","334.00","329.00","159.95K","-1.20%"
"08/29/2017","333.50","335.50","336.00","332.00","130.11K","-0.74%"
"08/28/2017","336.00","338.75","340.25","335.50","113.74K","-0.81%"
"08/25/2017","338.75","342.00","342.75","338.00","124.31K","-0.95%"
"08/24/2017","342.00","341.50","342.75","340.25","107.37K","0.00%"
"08/23/2017","342.00","346.25","348.75","341.50","87.53K","-1.16%"
"08/22/2017","346.00","349.00","351.00","346.00","119.93K","-0.86%"
"08/21/2017","349.00","350.50","350.75","346.50","97.33K","-0.85%"
"08/18/2017","352.00","350.00","352.50","349.75","132.65K","0.43%"
"08/17/2017","350.50","352.50","353.75","349.50","84.68K","-0.57%"
"08/16/2017","352.50","355.00","356.75","349.25","159.75K","-0.77%"
"08/15/2017","355.25","361.00","361.00","354.00","112.63K","-2.07%"
"08/14/2017","362.75","358.75","363.00","356.00","95.28K","0.55%"
"08/11/2017","360.75","358.75","361.50","357.25","130.81K","0.98%"
"08/10/2017","357.25","371.75","375.50","356.50","316.36K","-4.03%"
"08/09/2017","372.25","369.00","372.50","368.75","182.89K","0.68%"
"08/08/2017","369.75","372.50","374.25","368.25","185.79K","-0.67%"
"08/07/2017","372.25","368.75","372.50","368.25","150.03K","1.57%"
"08/04/2017","366.50","363.50","368.00","363.25","101.34K","0.83%"
"08/03/2017","363.50","365.00","367.25","361.25","156.60K","-0.41%"
"08/02/2017","365.00","364.50","367.25","363.75","93.63K","0.69%"
"08/01/2017","362.50","369.25","371.50","366.00","108.46K","-2.23%"
"07/31/2017","370.75","371.00","372.25","367.50","81.96K","-0.94%"
"07/28/2017","374.25","373.75","377.00","373.00","71.01K","0.00%"
"07/27/2017","374.25","374.00","377.25","373.00","77.17K","0.40%"
"07/26/2017","372.75","368.50","373.25","366.00","102.55K","1.08%"
"07/25/2017","368.75","382.00","383.75","368.50","123.05K","-2.25%"
"07/24/2017","377.25","375.50","377.50","371.00","124.95K","-0.66%"
"07/21/2017","379.75","390.50","391.00","378.50","147.01K","-2.88%"
"07/20/2017","391.00","382.50","393.25","380.50","139.46K","2.22%"
"07/19/2017","382.50","376.50","389.00","374.25","139.74K","1.46%"
"07/18/2017","377.00","380.75","388.75","375.25","154.63K","0.53%"
"07/17/2017","375.00","375.75","378.75","370.50","113.70K","2.67%"
"07/14/2017","365.25","369.00","369.00","369.00","0.13K","1.18%"
"07/13/2017","361.00","376.25","376.25","360.00","0.50K","-4.05%"
"07/12/2017","376.25","390.50","391.25","376.00","0.90K","-4.08%"
"07/11/2017","392.25","393.25","394.50","387.00","1.71K","0.13%"
"07/10/2017","391.75","387.75","392.25","387.75","1.41K","2.49%"
"07/07/2017","382.25","379.00","386.75","378.25","2.87K","0.53%"
"07/06/2017","380.25","380.00","381.25","374.75","4.90K","-0.39%"
"07/05/2017","381.75","379.50","383.25","374.75","7.60K","0.99%"
"07/03/2017","378.00","373.25","385.25","373.00","10.73K","2.02%"
"06/30/2017","370.50","360.00","372.50","359.50","24.41K","2.99%"
"06/29/2017","359.75","356.75","362.25","356.25","169.17K","0.84%"
"06/28/2017","356.75","359.50","360.50","356.75","219.54K","-0.70%"
"06/27/2017","359.25","361.25","364.25","359.25","208.88K","0.07%"
"06/26/2017","359.00","358.50","361.75","357.25","212.56K","0.35%"
"06/23/2017","357.75","362.75","364.75","356.50","250.37K","-1.38%"
"06/22/2017","362.75","368.75","369.25","362.50","178.70K","-1.63%"
"06/21/2017","368.75","369.50","373.50","368.25","164.65K","-0.34%"
"06/20/2017","370.00","376.25","377.50","369.25","203.11K","-1.40%"
"06/19/2017","375.25","378.25","381.50","375.25","237.06K","-2.28%"
"06/16/2017","384.00","378.75","384.50","377.00","206.39K","1.19%"
"06/15/2017","379.50","376.75","382.00","370.00","266.28K","0.66%"
"06/14/2017","377.00","381.00","385.00","376.75","199.41K","-1.05%"
"06/13/2017","381.00","379.25","383.75","377.50","247.97K","0.99%"
"06/12/2017","377.25","386.00","387.25","376.25","371.35K","-2.71%"
"06/09/2017","387.75","384.25","389.50","380.75","268.36K","0.52%"
"06/08/2017","385.75","385.00","391.75","384.25","398.38K","0.26%"
"06/07/2017","384.75","378.25","387.00","378.25","523.85K","1.99%"
"06/06/2017","377.25","372.00","379.75","371.25","255.15K","1.14%"
"06/05/2017","373.00","373.75","375.50","372.00","196.48K","0.07%"
"06/02/2017","372.75","370.50","374.75","369.50","131.23K","0.61%"
"06/01/2017","370.50","371.50","373.75","367.50","177.07K","-0.40%"
"05/31/2017","372.00","370.25","376.50","369.00","263.40K","1.36%"
"05/30/2017","367.00","373.50","373.75","366.25","208.78K","-1.94%"
"05/26/2017","374.25","369.25","374.75","368.75","130.48K","1.35%"
"05/25/2017","369.25","371.00","373.00","368.75","110.61K","-0.54%"
"05/24/2017","371.25","370.00","371.50","368.75","108.55K","0.47%"
"05/23/2017","369.50","374.75","375.75","369.00","178.14K","-1.47%"
"05/22/2017","375.00","372.75","377.50","371.75","170.82K","0.67%"
"05/19/2017","372.50","366.00","373.00","366.00","201.67K","1.78%"
"05/18/2017","366.00","371.50","371.50","364.25","194.69K","-1.48%"
"05/17/2017","371.50","367.00","372.25","366.25","140.85K","1.02%"
"05/16/2017","367.75","367.25","368.75","365.25","115.03K","0.00%"
"05/15/2017","367.75","370.50","371.75","367.25","116.96K","1.66%"
"05/12/2017","361.75","361.00","362.00","360.00","0.21K","0.35%"
"05/11/2017","360.50","364.25","364.25","360.25","0.34K","-1.30%"
"05/10/2017","365.25","358.75","365.00","358.25","1.02K","1.95%"
"05/09/2017","358.25","358.25","360.50","357.25","1.63K","0.42%"
"05/08/2017","356.75","360.50","360.75","356.25","1.96K","-1.38%"
"05/05/2017","361.75","359.00","365.50","359.00","2.39K","1.05%"
"05/04/2017","358.00","367.00","367.50","357.50","2.96K","-2.25%"
"05/03/2017","366.25","363.50","367.50","362.25","4.17K","0.62%"
"05/02/2017","364.00","367.25","369.75","362.25","4.95K","-1.42%"
"05/01/2017","369.25","363.00","370.50","361.75","9.79K","3.14%"
"04/28/2017","358.00","360.00","361.25","355.50","31.57K","-1.10%"
"04/27/2017","362.00","358.75","364.00","358.50","148.98K","0.84%"
"04/26/2017","359.00","365.00","367.25","358.25","199.69K","-1.64%"
"04/25/2017","365.00","359.25","368.25","356.25","180.78K","1.60%"
"04/24/2017","359.25","358.00","360.50","356.25","159.11K","0.63%"
"04/21/2017","357.00","357.50","358.75","354.25","181.73K","-0.21%"
"04/20/2017","357.75","361.75","363.75","357.25","176.90K","-1.11%"
"04/19/2017","361.75","361.25","365.25","360.50","188.30K","0.00%"
"04/18/2017","361.75","366.50","368.00","360.75","200.18K","-1.30%"
"04/17/2017","366.50","371.00","372.00","365.50","146.56K","-1.21%"
"04/13/2017","371.00","368.75","373.00","368.50","267.05K","0.54%"
"04/12/2017","369.00","366.50","371.50","366.25","237.72K","0.68%"
"04/11/2017","366.50","366.00","369.00","362.25","254.16K","-0.14%"
"04/10/2017","367.00","360.00","367.00","359.00","222.75K","2.09%"
"04/07/2017","359.50","360.50","361.75","357.25","233.39K","-0.35%"
"04/06/2017","360.75","364.25","365.50","360.00","137.98K","-1.10%"
"04/05/2017","364.75","363.00","365.75","361.50","143.41K","0.48%"
"04/04/2017","363.00","367.00","369.75","362.75","157.42K","-1.29%"
"04/03/2017","367.75","365.75","371.75","365.50","230.41K","0.96%"
"03/31/2017","364.25","358.00","366.75","355.00","302.10K","1.89%"
"03/30/2017","357.50","358.25","358.75","356.75","105.35K","-0.28%"
"03/29/2017","358.50","357.25","360.75","356.50","140.22K","0.21%"
"03/28/2017","357.75","356.00","358.75","355.75","126.48K","0.56%"
"03/27/2017","355.75","356.75","358.25","354.25","146.44K","-0.14%"
"03/24/2017","356.25","357.00","358.00","355.25","114.28K","-0.14%"
"03/23/2017","356.75","358.50","359.75","356.25","125.35K","-0.56%"
"03/22/2017","358.75","361.25","361.75","358.25","135.92K","-0.69%"
"03/21/2017","361.25","363.50","364.00","359.25","153.61K","-0.62%"
"03/20/2017","363.50","369.00","370.75","363.00","146.67K","-1.09%"
"03/17/2017","367.50","366.25","367.75","364.50","94.24K","0.41%"
"03/16/2017","366.00","363.50","367.00","363.50","111.74K","0.69%"
"03/15/2017","363.50","362.25","364.75","362.00","107.40K","2.76%"
"03/14/2017","353.75","354.00","358.25","353.00","0.52K","-0.21%"
"03/13/2017","354.50","358.00","358.75","353.50","1.65K","-0.98%"
"03/10/2017","358.00","360.25","360.25","356.00","1.74K","-0.49%"
"03/09/2017","359.75","366.00","366.50","359.25","2.00K","-1.51%"
"03/08/2017","365.25","369.25","370.25","365.00","7.05K","-1.15%"
"03/07/2017","369.50","373.00","373.75","367.50","4.53K","-0.87%"
"03/06/2017","372.75","375.50","377.00","371.00","3.71K","-0.53%"
"03/03/2017","374.75","371.75","375.50","371.25","4.00K","0.54%"
"03/02/2017","372.75","375.00","375.75","370.50","10.94K","-0.80%"
"03/01/2017","375.75","366.25","376.00","365.75","11.27K","2.45%"
"02/28/2017","366.75","361.50","378.75","361.25","43.46K","1.80%"
"02/27/2017","360.25","364.25","365.50","359.50","227.53K","-1.03%"
"02/24/2017","364.00","365.75","366.75","362.50","217.65K","-0.41%"
"02/23/2017","365.50","370.50","371.75","365.25","176.31K","-1.48%"
"02/22/2017","371.00","369.25","372.75","369.25","167.70K","0.47%"
"02/21/2017","369.25","368.50","370.75","366.50","192.46K","0.27%"
"02/17/2017","368.25","373.25","373.25","368.00","190.29K","-1.41%"
